SupplierId,Amount_WD_3M,Amount_WD_6M,Amount_WD_12M,Amount_Backlogs_3M,Amount_Backlogs_6M,Amount_Backlogs_12M,12_Month_LPKM,BadSupplierIndicator
8b69951aa8e575cdbaa27686d8e5f1fe,0,0,0,7,7,7,4.8,
630c811cc2d0fab3a2c6a260adacfaab,0,0,1,0,0,0,4.8,
5d9c97547de515bec6e820bc78f8fdf5,5,11,18,14,23,32,3.6,bad
f13e059feb05d5d8b5bdcb753cd0d52b,0,0,0,0,0,0,4.8,
ec9f34dc49ab0c3650a1a062641a63ae,0,0,0,0,0,0,4.9,
b5c98e3f24f21c2f4ade2f352075fdf0,0,0,2,0,0,0,4.9,
5d1944c0322126fe2bfa142a5b1d751d,0,0,0,0,0,0,5.0,
625244ce255757fc8c86080780bebe47,2,5,6,5,12,15,3.6,
e668636ca4e48d9d2aa4f5e67a929ffb,0,0,0,0,0,0,4.8,
ee80ad69fe1107f3ac4b812be62a16c1,0,0,0,0,0,0,3.7,
59b60924dc8f54e512431c964b777e9c,0,0,0,0,0,0,4.5,
dc37257a348242beed011c7b413d62e8,0,0,0,0,0,0,5.0,
d25dc874118b055badbaf3a5f9f96514,0,0,0,0,0,0,5.0,
a88108a525c6ba89a05f6cc4226daacb,2,2,2,2,7,16,4.0,
53c66e65a939495c0b3da3239db0ae60,0,0,0,0,0,1,4.4,
9fec5f330e52e3d065e31a6448db185d,0,0,0,0,0,0,5.0,
ee0e088916106ac949d693ec0e784436,0,0,0,0,0,0,5.0,bad
2e246f6bc31eecf6094a687ff24c9010,0,0,0,0,0,0,5.0,
535ac442697f91ae524e893dc325c35b,0,0,0,0,0,0,5.0,
0fe39770dc9b13ba4bdb1c75c652fc7b,0,0,0,0,0,0,5.0,
5aea8e85f92feaf167f0105cd422c06e,0,1,1,5,7,9,4.4,
ad679f753b07959d19eaefb69b98e3bf,0,0,0,0,1,6,4.7,
e18ee0ae910bd6ec433c09023ab00dfa,0,1,2,3,3,8,4.0,
331213a3236f1cdc13db43aa851770b8,0,0,0,0,0,0,4.8,
f77cb6d2927302299a5317ae5fe559c7,0,0,0,0,1,14,4.5,
0d93081311f522591f3d82095c8cc4d8,0,0,3,0,0,0,4.6,
b4e235b2cc5f64eb024575b780618c79,0,0,0,0,0,0,5.0,
625880fd5381839daacbb892788809bd,0,0,0,0,0,0,5.0,
b5236d543b0e53da29b7eb6297cb06f1,0,0,0,0,0,0,5.0,
48e71d62c56b68b2cc83a819efd072b1,0,1,1,2,4,4,,
3899dc0a71f8936173621d808f3a989a,0,0,0,0,0,0,5.0,
03ac9b2b57d8a7917e2541602a4baf07,0,0,0,0,0,0,5.0,
98adfb3a7376fe798a9bb97d92971970,0,0,1,0,0,0,5.0,
937431554ffd7caf23db9170c2809162,0,0,0,0,0,0,4.0,
e18e480aa73109633b5efb2a7ba18c15,0,0,0,0,2,12,4.5,
f15c01567ae7d566ac4d208734fbbd68,0,0,0,0,0,0,4.8,
13a2b396c5e7f06071eadcca8fa44c99,0,0,0,0,0,0,5.0,
29be869ac6658474108afdc6aab44e9d,0,0,0,0,0,0,5.0,
a45f8e306ebebaab8ecebf95bd2b1b37,0,0,0,0,0,0,4.9,
a46d70fdafaf521ac560e0b078f088a5,0,0,0,0,0,0,5.0,
57e7379a9256c9eebe44636002611a84,0,0,0,0,0,0,5.0,
b90b2ff6101e072672de320127db37b7,0,0,0,0,0,0,,bad
72158998058ad9ae3a8228a12db9ab70,0,0,0,0,0,0,5.0,
49a4fbaac96fdc551bc40a139b9a5086,1,1,3,1,1,6,4.1,
84936e09f264be64a5273a9eebc42008,0,0,0,0,0,0,5.0,
4cc971473128fd8b88c7b34d874a999c,0,0,0,0,0,0,4.9,
229d55f2870b93f5f4e643efbb23ca91,0,0,0,0,0,0,5.0,
ec1858f6dd89bc38672724d15b2126e9,0,0,0,0,0,0,5.0,
af3b7e1c22d1c835df8549e9e0ba9922,0,0,0,0,0,0,5.0,
9fc8a8507bd58a340893dd0798027d02,0,0,0,0,0,1,4.7,
578a74bb9fe58695903699a703fdaa55,0,0,0,0,0,0,,bad
38ddb5fff60a3ea148e7ccddaee0efdb,0,0,0,0,0,0,5.0,
6204eb0838848039bf01908600cb01e5,0,0,0,0,0,0,5.0,
1e04f40692939628e68d9a1cb7d80651,0,2,5,0,0,2,3.5,
8ad87425bdc7e3162ac6c0a2fdbcda76,0,0,1,0,0,1,4.6,
df17f9aeb5a6faef695eac442f960751,0,0,0,12,20,62,3.9,
29624a7c034fcddbd0e86bee0f82bb09,0,0,0,0,0,0,4.6,
4c4a9be624d22afcbabc6f25d3dbcd02,0,0,0,0,0,0,5.0,
4e648f23783dcea0af8207d7bb5df910,0,0,0,0,0,2,4.5,
d60679532fe8b37d464cbeebb6e5fb82,0,0,0,0,0,0,5.0,
0411bbf0c55b6c417864a05e0a42c98f,1,2,2,1,2,2,4.2,
aa7a4156550f58c19a105d8ceeee617c,0,0,3,0,0,0,4.8,
9b3c4aa86e22f7e8befd1392b0417ee4,0,0,0,0,0,0,5.0,
5e95a1b2c17621ee6786a403c2263d4c,0,0,0,0,3,12,4.2,
25cf5e222c20ce82f87cbf237ea73761,0,0,0,2,3,3,4.8,
998e9b3444b601870ae92a1ebfe23d43,0,0,0,0,0,0,4.9,bad
2753bca4873b732c47b06524aa638baa,0,0,0,0,0,0,5.0,
8d829a307c33f458985ac7eef8287da4,0,0,0,0,0,0,4.9,
5f1768d10b40be488016bee4d592ea81,0,0,0,0,0,0,4.7,
205b33bc7f3ab47cd32da7947cd0abdf,0,0,0,0,0,0,4.7,
e9ffaf0816bc2e89625765932871099b,0,0,0,0,0,0,4.8,
002856c6164855dd155c2473382c9211,0,0,0,0,0,0,4.9,
07b7f7a65712b016ccfddc8876b95356,0,0,0,1,1,5,4.6,
e323af4872e6f268f52dd8a2dcf73ab9,0,0,0,0,0,0,4.9,
cac58afd3c3ff1c051525cd78f7119f1,0,0,0,0,0,0,4.9,
bc8d2726a7f85eb749ab99202ed2c6b4,0,0,0,0,0,0,5.0,
58c3786b840c72a4a2cbf7da504eaa4c,0,0,0,0,0,0,5.0,
389eabc4519ceeceb96a55adee9dd1c4,0,0,0,0,0,1,4.9,
10d5639c2630a7b1606466c5a2631928,0,0,0,0,0,1,4.8,
54af1966e6297c2300d8b17a14160358,0,0,5,1,4,7,3.9,
4d787afd1ead4fd6ed9a499e9b03e1ad,0,0,0,0,0,0,4.8,
9b3b29cf1f6ca2cfcd48e0f500190b20,0,0,0,0,0,1,,
f3e156da3247007480c9b216a6deb746,0,0,1,0,0,0,3.0,
9b7fc3ad48318d2df494de238fbf1d65,0,0,0,0,0,1,3.3,
c846b6da6aa59f87143f194f765b3ce2,0,0,0,0,1,1,4.7,
d7e4cf6b599cc4151cecd49edb2e7b3a,0,0,0,0,0,0,4.7,bad
3e838969a464954637f0c698b8f12da5,0,0,0,0,0,3,,
61d21ca06f07ee62361b494ea0553137,0,0,0,0,0,0,5.0,
6157eca24780439fffaf5b5be3ac34e4,0,0,0,0,0,0,5.0,
733837b87b09e1bdf3d2990c039d4642,0,0,0,1,3,6,3.9,
c103d64154f55af4a5c5b11bcdf48f7c,0,0,0,0,0,0,5.0,
d66af0fe200fe6b787ec3083c0469447,0,0,0,0,0,4,4.7,
8130632815c7e482a235bfc229c4b92d,0,0,0,0,4,6,,
6ff783aee5991f44b61d783140bf56c0,0,0,0,0,4,4,4.6,
4993a73d521e61ae347faf59881b4cb5,0,0,2,0,1,1,4.7,
924a45d5a4df08e4f6ba2c582bd5363b,0,0,0,0,0,0,5.0,
e24e816e6e0370ec984f3dd122d48179,0,0,0,0,0,0,5.0,
6e9630795c50c3db464aa1bc0d42a8a9,0,0,0,0,0,0,5.0,
2f3e3711c007eec2dae84a9190aa6302,0,0,0,0,0,0,5.0,
bcc5e1781ee2f20b14d8bb6ac1f42dcb,0,0,0,0,0,0,,bad
941e3ce9737000b88daa34abfb2dc9ec,0,0,0,0,0,0,4.0,
a5a26731d1205355de13b23c817b40bb,0,0,0,0,0,0,5.0,
e685c022fa60fcca35ac33f9e175b242,0,0,0,0,0,0,5.0,
8a61576572f0b26650b36704ce5c2f13,0,0,0,0,0,0,5.0,
a5674d5413564661c1736dd654268470,0,0,0,0,0,0,5.0,
f43d1b5c49e230a278b8029c9a214800,0,0,0,0,1,2,4.8,
9f8e7288223c432bc831668e4a1faeff,0,0,0,0,0,0,5.0,
9d41bec91f0ce38bc480a1410427fd4a,0,0,0,0,0,0,5.0,
ece1057390dc03e06b6fd6db298afeb2,0,0,0,0,0,0,5.0,
28a672cd165bc4d628fed45c3c392b4a,0,0,0,0,0,0,,bad
4f328c08c1be76844599d1ab1cc94eea,0,0,0,4,5,6,4.3,
a3b2c1012bf60284a15326f86c3ebc31,0,0,0,0,0,0,4.7,
5a3aff4b5eb54bc555a443a15023ad16,0,0,0,0,0,2,4.3,
4dc761eb99662c3a2e15eff1cc74a617,0,0,0,5,5,5,4.8,
ccfb3c3a81c12a5744f7247a922b725a,0,0,0,0,0,0,5.0,
784dbc30d775dcc3531e85119d5477bd,0,0,0,0,0,0,5.0,
6d99399f8b91e2c9b0b965dfefe7f258,0,0,0,0,0,0,5.0,
2588082a1e72e48359d1d5602701090d,0,0,0,4,6,6,4.5,bad
115d7f371a087ba745698f671a64628f,3,4,11,1,4,4,3.2,bad
13a56b8b5ff6a65ce4cb569769885aaf,0,0,0,0,0,0,5.0,
850adb9228b0756094dbf5f7d124b67e,0,0,0,0,0,0,5.0,
df65deaf42760ab9750bb491ead4aab0,0,0,0,0,0,0,3.7,
20c7764857b6c0a784c7a9e677c7d8d4,0,0,0,0,0,0,5.0,
e63c3c83d1b685d76a2aed71cc1c6e85,0,0,0,0,0,0,5.0,
09a584d9a6b0c546aab743d324bc96a8,0,0,0,0,0,0,5.0,
5cb21272e0c4126ec66ed018348f1d15,0,1,3,0,0,1,4.7,
238a7859a64a4b0a06c1a9ac49fe225a,0,0,0,0,0,0,5.0,
6d5457e99778a321073e16426b0b8dd5,0,0,0,0,0,0,5.0,
d22ff1c3275bbf27c9d6fda56280b46e,0,0,0,0,0,0,5.0,
202a0d9ce526f2d6b571f599d8ebc0e9,0,0,0,2,4,5,4.8,
8eaf77e15e6afbe44491ba5a34dc8dde,0,0,0,0,0,0,4.9,
0efb08e9b90bfd6c307ea16e20bd28c4,0,1,1,3,5,6,4.2,
3f8fbc9fcd2685ea252992afc31a5934,3,5,13,0,0,0,4.2,
bd52c0516e828fe3af675fe7bdd59130,0,0,0,0,0,0,5.0,
a3c00b5375d1a43ba3a998ddae6125ba,0,0,0,0,0,5,4.5,
2b983ce019bc22675cc5c26e4a8936aa,0,0,0,0,0,0,5.0,
52b1cc267eff1bacc1a7d44a64c3ecca,0,0,0,0,0,0,4.8,
9b622bae7689afb339749e2e15d93352,0,0,0,0,0,0,5.0,
fff979a9978ca013067307359934ad68,0,0,0,0,0,0,5.0,
e13327a6c02878c37c829512153d4957,0,0,0,0,0,0,5.0,
20385d9d52180e476389e800e5cc17f6,0,0,0,0,0,1,4.7,
915fe10f612ffdfea68a06b8b02f18ba,0,4,10,1,1,4,3.7,
97294c99ea0d9d458a13254959ecd98b,0,0,0,0,0,0,5.0,
69fa2b92f1fb956c5aa8d9a1939b2c4e,0,0,0,0,0,0,5.0,
9326d4b5927c864b3a0cd85d1a6bc65c,0,0,0,0,0,0,5.0,
d5a8c286954beff27fcf7f2cb2e43ed7,0,0,0,0,0,0,5.0,
f7c4e785292b0ccde6cc513fb7a53c35,1,1,1,0,0,0,4.9,
0e32507b54c21999b7e584701fbc020d,0,0,0,0,0,0,4.8,
a7dc8fbe9e3f834c0036a27abc9fcdcb,0,0,0,0,0,0,5.0,
9d00434c5de44339772406af1f2e0247,0,0,0,0,0,0,4.8,
02f5ff539f31392fbdc1ecf23c613ad0,0,0,0,0,0,0,4.1,
615d67332ec1fe1360ba00ab9246b17f,0,8,11,95,189,318,2.9,bad
7d3b5bd697c7963ec5278ba35ddbec81,0,0,0,0,0,0,5.0,
34032ee4455501b332574313a2b574cb,0,0,0,6,13,24,4.3,
499c0dd55c4b6aeb17676932e512ff49,0,0,1,0,1,1,4.7,
1e1c8d2fca0a8c5af662cbc9040f512a,0,0,0,2,12,22,4.6,
b0dd5f0bd7cbabea4ca7834cc45a4e04,0,0,1,0,0,0,3.3,
678f2074f1063d86a1c05ab05a45026f,0,0,0,0,0,0,4.8,
32368a8001767a7e1197622280d4bda1,0,0,0,6,24,50,4.1,
5e65093624fcc79bb9ce6bd89dc314c3,1,2,5,9,23,45,3.0,
61fe98b1e4e21481e5eed5849237f502,0,0,0,0,0,5,4.8,
23d3cf76a2889caa2fb520077b98e411,0,0,0,1,1,1,4.9,
68075d0e9f6f124efa5e1eafe5c7d76e,10,10,10,19,19,34,3.1,
adad8fa5d6a2c6e735acc8e0c53edbd8,0,0,0,0,0,0,5.0,
79e48e3ffcc4463c1647020eb9496d85,0,0,0,2,2,7,4.7,
4d52516c16f704152957d5545e6c545a,0,0,0,5,5,5,4.8,
c157730750d07a84a3c54198a3c03363,0,0,1,0,0,1,4.2,
7c6f92758109fce04c80b387982abb0f,0,0,0,1,1,5,4.1,
9186fff39b5339f28ce917b9d4aa85a8,0,0,0,0,1,1,3.3,
c9a55a86568911b9ec60b311798dcc0e,0,0,0,0,0,1,,
60141fe2dfc37cb2ac30e5ccd5b29569,0,0,0,0,1,2,5.0,
e526ddc24e6ee5afa39a82e4d3ae91ad,0,0,0,0,0,0,5.0,
5431df3e1bad2d03cddcedf54aa523d9,4,8,13,0,1,3,3.0,
e6e4b7eb1f511f1532ed55b366517eec,0,0,0,0,0,0,4.7,bad
f6f42129d256537187406857c16c4392,0,0,0,0,0,0,5.0,
30265d6f13305ba7cff89feaa6e6289d,0,0,0,0,1,1,4.9,
3c7efddc5a7f899d2fa33e3aa7d01c6f,0,0,0,0,0,0,5.0,
c72107f19e52904aeada9369add1720b,0,0,0,0,0,1,,
d69b5ac5c68fc855ceb7c2896beb6ac6,0,0,0,0,0,0,4.8,
3834950f297a2a3c157d27b2003d0674,0,0,0,24,30,34,4.5,
2c5b49a97e344c83a0e8375a83e375b2,0,0,0,0,0,1,4.3,
0a1254218f792ad7673f85c159ddca7a,0,0,0,0,0,0,5.0,
f20f8c3304cd1d86d91eb8cba324507d,0,0,0,22,25,39,3.8,bad
afb049fcb8c1ed6c24840101407af292,0,0,0,0,0,0,5.0,
be892a05af4bf5ae3ab97b7d71ff8a41,0,0,0,2,24,40,4.2,
28529cf24b00b98b23a9af442a8bf0c2,0,0,0,0,2,2,,
087a8c3b1f59599bb81fe9223229eb4f,0,0,0,4,9,22,5.0,
f15856e9d25113a0e7dfb22b531721b3,0,0,0,0,0,0,5.0,
5d7eb113934e19c586840b3ee6a57a2b,0,0,0,0,0,0,4.7,
5553ddb1d5d1a8e159282de5f8c957b4,0,0,0,0,0,0,5.0,
6819ae021db48079579a7fb68466cc75,0,0,0,0,0,0,5.0,
737f77b68a44b6f57655d700522a8951,0,0,0,5,5,5,4.7,
61b01615455cc8ceb20f4e9b8436635d,0,0,0,0,0,0,3.9,
a6faf720c0d438b3fe77189c5553b81f,0,0,0,64,114,185,4.9,
f82ffc38701d6c3c95937cffda8934d2,0,0,0,0,0,0,5.0,
1d2abf50b816e7d4979e9ea43bb468f9,0,0,0,5,6,8,3.9,
974490d2e9e3f1ce8724497dd6998aac,0,0,0,1,3,4,4.1,bad
8b39700a9afd04965704c0eef0637b6b,0,0,0,0,0,0,5.0,
43cc67f2ff835ea0eb53272f5e264cb6,0,0,0,2,2,5,4.6,
9b50b1200889850e37f51696296cec1f,0,0,0,0,0,0,4.9,
762545f29f3cd62b1441f51a6a222cee,0,0,0,0,0,0,5.0,
5b3aa9b312fcd6db14174729da74f1ee,1,2,10,1,3,11,3.3,
1cbf8440ce38949844e321eb95d91dbd,0,0,0,0,0,0,5.0,
69e97253f698775b12f2de7860736baf,0,1,2,0,0,0,4.8,
5173cdd50e1aa89d423a55122fd66005,0,0,0,0,0,0,5.0,
95fedfe1268de79e54528e70f79c37dc,0,0,0,0,1,1,4.9,
116f03f3b572e23b2b5a56dc296e848f,0,0,0,0,0,0,,bad
48d05c893574e2e84c4b6fa5f31e99df,0,0,0,0,0,0,3.3,
3cf13ea945ccd8f796f5fc36d2ddc14d,0,0,0,1,1,1,4.6,
d7d4d54530d2b11343a1fd56cefe55ba,0,0,0,0,1,1,,
34ff19c64a8c31d2a4129951083ad9fe,0,0,0,0,0,0,5.0,
fe70da72b9cb22fda8c292ae91ea449e,0,0,0,1,1,1,,
d61ee9e8730fbb9b014f422cb52f84bd,0,0,0,1,9,20,3.9,
cc0c0d4a0912a2c3e0a3ce1ed8d5ab79,1,2,2,8,10,15,3.4,
e02f7be15ad9676e22060309da8b1bc4,0,0,3,2,5,33,3.7,
89b18647a60fc64419f9c156851a03f0,0,0,0,0,0,0,5.0,
a76004de21ef5f61052510b48162e563,7,9,15,0,1,3,3.4,bad
b15cc34487aa09eaf3e7e1208c16b30b,0,0,0,0,0,0,5.0,
e5c4b87d96710d26ec795d9e51f27f75,0,0,0,0,0,0,4.9,
2954c816a26fb5aff0694ad309c174ae,0,1,5,0,10,15,4.5,
80b832a0845f365d6c047940d12f989c,0,0,0,0,0,0,3.7,
458aa9df8ee5ccb9a386076959eae535,0,0,0,0,0,0,4.5,
abca8e17bf679db179fedc3af1dc6268,0,0,0,0,0,0,3.5,
87429ebcb1f07d33e1634f0ca1efef30,0,2,2,4,5,16,3.8,
87f3bd28645f1aca8ea4403db6860d1c,4,6,6,15,39,55,2.8,
f2f7b2bcb5abc2e042255808aa93416c,0,0,0,0,0,0,5.0,
f00e2bf2c8bafadf534f0eda3b37962b,0,0,0,1,5,6,5.0,
a0c984c54ff03f826eab9b6dbd81d3a5,1,2,2,20,23,23,5.0,bad
417d60811b3f13d1733e1baa2b6c6981,0,0,0,0,0,0,5.0,
b66f325ffacc633e4fe51fe226c91d34,0,0,0,0,0,0,3.7,
f7c7bf8f392c911c46ece9492b6925b7,0,0,0,5,9,9,4.6,
1f9b572d24b52c9106a2485b285df570,0,0,0,0,0,0,5.0,
299ce4705a59cc446c9cb38b4d5adaa6,0,0,0,0,0,0,5.0,
7371b16ff94dc1f9c69ecc1fd36e56cf,0,0,0,0,0,0,5.0,
166e270725a8a16a2426112439123583,0,0,0,7,8,10,4.6,
d7eb33cd8d48535c7a7873db97d74394,0,0,0,13,20,26,4.2,bad
ded5b05ed16c727803df2ec3cd1a837d,0,0,1,33,60,117,3.7,bad
f288f3f9f103c4686ac611e45e2e9502,0,0,0,0,0,0,5.0,
b736ecbb358f314e54a2809424eff258,0,0,0,0,0,0,5.0,
f251c3058b4ce25a5393321d3a4892e0,0,1,4,0,0,0,3.5,
8e67fd58640e5571fae06837367ed7fc,0,0,0,0,0,0,,
5012584d22490a3ada41b3efae728c16,0,1,1,0,0,0,4.7,
fc1b6a21f60f726b2b196ccf25d1478f,0,0,0,1,1,1,4.7,
1f82c2637b77259e18afaa92722225bf,0,0,0,0,0,0,5.0,
6989b16eaa6760987bbd45899ac54be4,0,0,0,0,0,0,4.9,
f03c9f18a9454f0906274454de53e088,0,0,0,0,0,0,4.0,
74a05eace21b61bdf48753532afd6312,0,3,3,0,0,0,4.6,bad
1dc6acb314072c2403bbeeb6f3c63b8c,0,0,0,0,0,0,5.0,
9136d579bc93686f3a466f96c34ce96c,0,2,2,3,4,4,3.4,
261f67d7055654474dee6b4743734997,0,0,0,0,0,0,5.0,
d44220ee4e59be4bfb60dda61ca5e7c9,0,0,0,0,0,0,5.0,
48673a288ac9c73538e65a43b774bf2f,0,0,0,0,0,0,5.0,
de3de39e16835a4b5e38c1439137264f,1,1,1,0,0,1,4.7,
7b942a6dc775baa19d80134068748f60,0,0,0,0,0,0,3.7,
8d59e7bb130e01a8ea16670822730a8c,0,0,0,0,0,0,5.0,
a1b5a76333e49aceaa61041c201e845d,0,0,0,0,0,0,5.0,
feca758047b28b32887b776a8d41c754,0,0,0,0,0,0,5.0,
ddf62988ee316e9bb7bda86f3d7b8c17,0,0,0,0,0,0,4.9,
321a185afb8470e731848b0a1258c431,0,0,0,2,2,17,4.1,
ec8dde907d7cec614e3c758f992f0da2,0,0,0,0,0,0,5.0,
66ef4f43f252c8204061d5512e9b333d,0,0,0,0,0,0,5.0,
a359aa42e4404235944e166dd01531c1,0,0,0,0,0,0,4.7,
bab7481b48fcb365f2a3c78cf18e7e45,0,0,0,0,0,0,3.3,
cfc59b449a506bf19f1c345bc25e4097,0,0,1,1,1,2,4.5,
f8748d7460691b020424b5aa81858ffb,0,0,0,0,0,0,5.0,
7f721e18c4308877a5be2c377efb07ee,0,0,0,0,0,0,4.8,
52767f9a5bf89b3ca8940752fa7ee384,0,0,0,0,0,0,4.7,
522551a2d5b02213d6f51f6b17755e1f,0,0,0,0,0,0,5.0,
169a7e2db5fe1931dba52e2e628ec746,0,0,0,0,0,0,5.0,
4d90ed7ac6d26e0e7846ca345db3ed7d,1,1,1,0,3,3,4.3,
0422c75776f53cf429574ee87cfa9b8d,0,0,0,0,0,0,5.0,
9c2934cf352125b952b22b4bdfb8fa82,0,0,0,0,0,0,4.0,
a99ae0adf74a95590ae70de1c5c7094a,0,0,0,0,0,0,5.0,
7bfcda25e34a87e427198c72afc80fb5,0,0,0,0,0,0,4.8,
b63bfdbdbb403b214ada7ebce3c51592,0,0,0,0,2,2,4.9,
ddf769ff1e0639706dd13d52188b342f,0,0,0,0,0,0,5.0,
3aa0e28317a5a39ef4833516207323f9,0,0,6,0,0,0,4.5,
97ba45319aa5c02f8cd055b9c0e048d0,0,0,0,0,0,0,5.0,
2c0d2b7ca461fdf1f07f540b38d5330a,0,0,0,0,0,0,5.0,
a54e3690653c1c481768543d5fca86c4,0,0,0,0,0,0,5.0,
4a5cf3f5e4afc70bbf291574719e323a,0,7,8,0,0,1,4.4,
c5937908eb0cc0b9beea4fe014a4bd35,0,0,1,0,5,7,3.8,bad
35c8a0b5751b0870362a9668da592c6b,0,0,4,0,0,0,4.3,bad
d4e5f2638dbdf89fc0b3b8e67705415b,0,0,0,0,0,0,,bad
51fbd7372bb0df47631c502bfea675eb,0,0,0,0,0,0,4.9,
5f8772b51f3ee228f39c91bd96b0dab5,0,0,0,0,0,0,5.0,
89274b5261a15793d68fc1b83a453954,0,1,1,0,1,1,4.4,
5c3c614e65cfa123cde60e16dd3571b9,0,0,0,0,0,0,5.0,
3d742c167d6ec4ce5a9ceba0cec9b866,0,0,0,0,0,0,5.0,
e320ae2a967ec8104efe4a778c1f74ea,0,0,0,0,0,0,5.0,
0d1f6178c6bfd3e7bff4348224fc7d26,0,0,0,0,3,3,,
f885bec0c4dc48f0420bd1be054afc1e,0,0,0,0,0,0,4.8,
a565a6b8315a3dc45441f7e59b85e634,0,0,0,0,0,0,5.0,
95b96c77456aae256a2ed28914e49b10,0,0,0,0,0,0,5.0,
0a3ce3008085a546def84173379ac60d,0,0,0,0,0,0,5.0,
aaf11fc2aa228fe13ea1974e0f27730a,0,0,0,0,0,0,5.0,
fa60a8588586fedb3c92f4ef7b9d3f2a,1,4,24,3,10,16,3.8,
4250713b510a5fd05425d71f63e5d169,0,0,0,0,0,1,4.8,
7d7d478190fec19dade52dd1afaf0547,0,0,0,0,0,0,5.0,
3bdc7ab456a2eb8e386c530c6503dc20,0,0,0,0,0,0,5.0,
e4f801a99d8e09da0c97108176bf9164,0,0,0,0,0,0,5.0,
c9b59378d2e885f99f62f8a11d359bef,0,0,0,0,0,0,4.8,
a23d42eae91a2ac5cf011a62022bcb0e,0,0,0,0,0,0,4.9,
1281531c89568fab46d886e0a59d310a,0,0,0,0,0,0,5.0,
3e05acd68d553e2dbe5d6bc3314df339,0,0,0,2,2,3,4.8,
e63f7a7805af91697903beb2d99e8728,0,0,0,0,0,0,4.9,
2dcd8f5eb6999a145e09876e4d1bdc3d,0,0,0,0,0,0,4.7,
54997d826b51f6b97f910909b5641b96,0,0,0,0,0,0,5.0,
99c6905adde856faea748b8b240c6c8e,0,0,0,0,0,0,5.0,
045ef78b56ec7a152d866e3123d90c1f,0,0,0,0,0,0,5.0,
562ebaab8c7ec2e17fcff6d1780e58e5,0,0,0,0,0,0,5.0,
b7aa0b65d8e3ad9074c9a33d08cbe277,0,0,0,0,0,0,5.0,
005e9aeb4185e5fcfb88ddc495331b3f,0,0,0,2,5,10,4.3,
cfdc6ed9ccb764aee38aa1c6b1caed6a,0,0,1,0,0,0,4.8,
7d6c8e06507ff37b3d87dbf3f8a0e765,0,0,0,0,0,0,5.0,
26274d3b5aefd1e5562745c7509fb94b,0,0,0,0,0,0,5.0,
1adb1980d65327600fb24b4e5850bc39,0,0,0,0,1,1,4.9,
3450de89087fd06aed770a696588dd59,1,2,11,11,23,44,2.5,
29149405bce77535d2d32e17eca7e022,0,0,0,0,0,0,5.0,
3bcb548fd702225992715a79d064689b,0,0,0,1,2,11,,
27667b704ded3a5458f19de3b0567c4b,0,0,0,0,0,0,5.0,
8b98c96d572dd98df94d985569c25507,0,0,0,0,0,0,4.7,
771039d181fd710690814d7e4071c170,0,0,1,5,6,8,,
f7b59f64c50d32221a7b4ba9fcf19ec3,0,0,0,0,0,0,5.0,
fa550040a63339bb3d06d4cc6adc56b8,1,1,4,2,2,7,4.0,
1f3f960404d42e07ddba19aae9f72465,0,0,0,0,0,0,5.0,
b38fd33b6936231dff29bfd7b74630eb,0,1,1,0,0,0,4.9,
29959c4aafed4ff56c86a91eaf815515,0,0,0,0,0,0,4.8,
c19f903e8ad3aac73940a57be725440c,0,0,0,0,0,0,5.0,
f9b65066001f5538cca37f658274ad4f,0,0,0,0,0,0,5.0,
abf923284e9dc67966f69de5fe873bd5,0,0,0,0,0,0,5.0,
0b668cf8cf849b033b4f66c947181d3b,0,0,0,0,0,0,4.9,
2f43756469e4d860c7d75e81c42f0082,0,0,0,0,0,0,4.7,
af598bee314dc4d92f9cb1dc49e29de6,0,0,0,10,10,10,4.7,bad
b36c9b868246d92a33cb3c6b119040d4,0,0,0,0,1,2,3.0,
78dff64e6e67530dc052ec65931b652b,0,0,0,0,0,0,5.0,
799c28722b7825409a707be50765ed76,0,0,0,0,0,0,4.9,
02374816643ef7b7c3a6e0e0b5f313de,0,0,0,0,0,0,5.0,
fbe96b6722725db2b8a3f1e773c48a7f,0,0,1,0,7,14,4.2,
654814f39daf06e12555ea4f6bb251b9,0,0,0,5,9,11,4.1,
a73d76005f227a3e397a20ee15cce594,0,0,0,0,0,0,5.0,
924c805517e571ce265e3c04ab4455f5,0,0,0,0,0,0,5.0,
d8b9decb4cd4500761bf706efbb9316b,0,0,0,0,0,0,5.0,
01fae275117d3fdbcf68d2572ced050b,0,0,0,0,0,0,5.0,
85a99db35938ab127d96a6cb13a61717,0,0,0,0,0,1,4.7,
8228dc0903b194a34fe4a70d21343643,0,0,0,0,0,0,5.0,
904f16fb2fccdb740275bc49ae7a6488,0,0,0,3,3,12,,
a3452f1a43010ec1bc2dbd8a24d058ba,0,0,0,0,0,0,5.0,
a92385f6d43c7c7f3ade3796d839c5d1,0,0,0,1,2,2,4.8,
8b3e1a1d2c0a444c2dd4cda54ea6d02f,0,0,0,0,0,2,4.8,
eacf4002ae3b8f23b307e59c8c2d9174,0,0,1,9,15,26,4.1,
edcee3d5ff6c4c18b9df1f88c7a1b63d,0,0,0,0,0,0,5.0,
7acabddc5cd8358ae26f46132509e115,1,2,2,0,0,2,4.3,
1e52825dcb0be11867e1eaa2a4340a8f,0,0,0,10,10,10,,
237e7b30a6affcef0222fc89a3f4dd86,0,0,0,0,0,0,5.0,
bed069015031f16389e0d3f33b46481f,0,0,0,6,8,8,3.9,
